index_code,index_name,query_trading_day,source_api,source_query_code,htsc_code,name,exchange,stock_code,stock_name,stock_exchange,trading_day,weight,in_date,out_date
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000722.SZ,湖南发展,XSHE,2019-05-15 00:00:00,0.04,2014-10-17 00:00:00,2019-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000731.SZ,四川美丰,XSHE,2019-05-15 00:00:00,0.1,2014-10-17 00:00:00,2019-12-16 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000733.SZ,振华科技,XSHE,2019-05-15 00:00:00,0.14,2014-10-17 00:00:00,2021-12-13 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000735.SZ,罗牛山,XSHE,2019-05-15 00:00:00,0.25,2015-12-14 00:00:00,2025-12-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000739.SZ,普洛药业,XSHE,2019-05-15 00:00:00,0.16,2014-10-17 00:00:00,2020-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000751.SZ,锌业股份,XSHE,2019-05-15 00:00:00,0.1,2015-06-15 00:00:00,2021-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000789.SZ,江西水泥,XSHE,2019-05-15 00:00:00,0.14,2014-10-17 00:00:00,2024-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000791.SZ,甘肃电投,XSHE,2019-05-15 00:00:00,0.06,2018-06-11 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000793.SZ,华闻传媒,XSHE,2019-05-15 00:00:00,0.17,2018-12-17 00:00:00,2022-06-13 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000795.SZ,英洛华,XSHE,2019-05-15 00:00:00,0.08,2016-12-12 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000796.SZ,凯撒旅游,XSHE,2019-05-15 00:00:00,0.05,2016-12-12 00:00:00,2022-06-13 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000797.SZ,中国武夷,XSHE,2019-05-15 00:00:00,0.08,2014-10-17 00:00:00,2022-06-13 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000799.SZ,酒鬼酒,XSHE,2019-05-15 00:00:00,0.15,2018-06-11 00:00:00,2021-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000800.SZ,一汽轿车,XSHE,2019-05-15 00:00:00,0.21,2017-12-11 00:00:00,2020-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000801.SZ,四川九洲,XSHE,2019-05-15 00:00:00,0.1,2014-10-17 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000802.SZ,北京旅游,XSHE,2019-05-15 00:00:00,0.08,2014-10-17 00:00:00,2021-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000810.SZ,创维数字,XSHE,2019-05-15 00:00:00,0.11,2018-06-11 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000811.SZ,烟台冰轮,XSHE,2019-05-15 00:00:00,0.09,2014-10-17 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000815.SZ,美利云,XSHE,2019-05-15 00:00:00,0.11,2018-06-11 00:00:00,2021-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000818.SZ,方大化工,XSHE,2019-05-15 00:00:00,0.15,2017-06-12 00:00:00,2024-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000820.SZ,神雾节能,XSHE,2019-05-15 00:00:00,0.04,2017-06-12 00:00:00,2019-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000821.SZ,京山轻机,XSHE,2019-05-15 00:00:00,0.08,2016-06-13 00:00:00,2020-12-14 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000822.SZ,山东海化,XSHE,2019-05-15 00:00:00,0.08,2018-06-11 00:00:00,2020-12-14 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000828.SZ,东莞控股,XSHE,2019-05-15 00:00:00,0.1,2015-06-15 00:00:00,2020-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000831.SZ,五矿稀土,XSHE,2019-05-15 00:00:00,0.19,2017-12-11 00:00:00,2022-06-13 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000836.SZ,鑫茂科技,XSHE,2019-05-15 00:00:00,0.15,2016-12-12 00:00:00,2021-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000837.SZ,秦川机床,XSHE,2019-05-15 00:00:00,0.06,2014-10-17 00:00:00,2019-12-16 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000838.SZ,财信发展,XSHE,2019-05-15 00:00:00,0.04,2016-06-13 00:00:00,2020-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000851.SZ,高鸿股份,XSHE,2019-05-15 00:00:00,0.13,2014-10-17 00:00:00,2024-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000869.SZ,张裕A,XSHE,2019-05-15 00:00:00,0.11,2017-12-11 00:00:00,2019-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000875.SZ,吉电股份,XSHE,2019-05-15 00:00:00,0.15,2014-10-17 00:00:00,
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000881.SZ,中广核技,XSHE,2019-05-15 00:00:00,0.07,2017-06-12 00:00:00,2025-12-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000882.SZ,华联股份,XSHE,2019-05-15 00:00:00,0.12,2014-10-17 00:00:00,2022-06-13 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000883.SZ,湖北能源,XSHE,2019-05-15 00:00:00,0.21,2018-12-17 00:00:00,2019-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000885.SZ,同力水泥,XSHE,2019-05-15 00:00:00,0.06,2016-12-12 00:00:00,
